timestamps,TP9,AF7,AF8,TP10,Right AUX
1606398373.411,-30.762,-35.156,-22.949,-26.367,0.000
1606398373.415,-32.227,-32.715,-23.438,-32.227,0.000
1606398373.418,-27.344,-38.086,-25.879,-27.344,0.000
1606398373.422,-18.555,-32.715,-23.926,-24.414,0.000
1606398373.426,-20.020,-32.227,-24.414,-31.738,0.000
1606398373.430,-30.273,-37.109,-26.367,-36.133,0.000
1606398373.434,-41.992,-37.109,-25.879,-33.691,0.000
1606398373.438,-35.645,-36.621,-28.809,-30.762,0.000
1606398373.442,-24.414,-34.668,-32.227,-35.645,0.000
1606398373.446,-24.414,-37.109,-31.250,-39.062,0.000
1606398373.450,-28.320,-46.387,-31.738,-35.156,0.000
1606398373.454,-35.156,-44.922,-33.203,-37.598,0.000
1606398373.458,-29.297,-34.180,-26.367,-35.156,0.000
1606398373.461,-15.137,-34.668,-23.926,-22.949,0.000
1606398373.465,-12.695,-38.086,-24.414,-17.578,0.000
1606398373.469,-17.090,-36.133,-19.531,-22.949,0.000
1606398373.473,-23.926,-36.621,-25.391,-28.320,0.000
1606398373.477,-27.344,-39.551,-30.762,-24.902,0.000
1606398373.481,-22.461,-40.527,-31.250,-20.996,0.000
1606398373.485,-20.508,-38.086,-33.203,-20.508,0.000
1606398373.489,-25.391,-37.109,-33.691,-24.414,0.000
1606398373.493,-27.344,-39.551,-31.250,-27.832,0.000
1606398373.497,-23.438,-37.109,-28.320,-22.461,0.000
1606398373.501,-17.090,-31.250,-29.785,-15.137,0.000
1606398373.504,-20.996,-33.691,-34.668,-20.508,0.000
1606398373.508,-24.902,-42.480,-34.180,-30.273,0.000
1606398373.512,-29.785,-43.945,-33.203,-30.273,0.000
1606398373.516,-33.203,-33.203,-36.621,-32.227,0.000
1606398373.520,-23.926,-30.762,-30.762,-27.832,0.000
1606398373.524,-25.879,-36.621,-27.832,-29.297,0.000
1606398373.528,-34.668,-40.039,-28.320,-34.180,0.000
1606398373.532,-40.527,-38.086,-31.738,-40.039,0.000
1606398373.536,-39.551,-37.598,-33.203,-41.504,0.000
1606398373.540,-34.180,-42.480,-35.156,-31.738,0.000
1606398373.543,-31.250,-41.992,-39.062,-33.691,0.000
1606398373.547,-34.668,-35.645,-38.574,-39.551,0.000
1606398373.551,-39.551,-35.156,-35.645,-40.039,0.000
1606398373.555,-38.086,-40.527,-32.227,-30.273,0.000
1606398373.559,-27.832,-31.738,-31.250,-19.531,0.000
1606398373.563,-20.508,-24.902,-29.785,-16.113,0.000
1606398373.567,-17.578,-29.785,-26.855,-18.066,0.000
1606398373.571,-24.414,-35.156,-29.297,-27.344,0.000
1606398373.575,-37.598,-41.504,-32.715,-38.086,0.000
1606398373.579,-34.668,-41.504,-29.785,-31.738,0.000
1606398373.583,-22.949,-38.574,-27.344,-15.625,0.000
1606398373.586,-23.926,-38.574,-28.809,-15.137,0.000
1606398373.590,-34.668,-38.086,-31.250,-23.438,0.000
1606398373.594,-38.086,-32.227,-33.203,-26.367,0.000
1606398373.598,-32.227,-34.180,-37.598,-20.508,0.000
1606398373.602,-22.949,-43.457,-36.133,-19.043,0.000
1606398373.606,-21.484,-38.086,-30.762,-20.996,0.000
1606398373.610,-26.855,-36.133,-29.297,-23.438,0.000
1606398373.614,-29.297,-35.156,-30.762,-26.855,0.000
1606398373.618,-25.391,-32.715,-31.738,-27.344,0.000
1606398373.622,-20.508,-34.180,-35.156,-26.855,0.000
1606398373.626,-17.090,-34.668,-36.133,-29.297,0.000
1606398373.629,-22.949,-41.016,-31.250,-32.227,0.000
1606398373.633,-28.809,-39.551,-31.250,-30.273,0.000
1606398373.637,-22.461,-39.062,-32.715,-23.926,0.000
1606398373.641,-17.090,-37.598,-31.738,-19.531,0.000
1606398373.645,-20.508,-39.062,-29.785,-22.949,0.000
1606398373.649,-24.414,-36.621,-27.344,-24.414,0.000
1606398373.653,-30.273,-28.320,-26.367,-22.949,0.000
1606398373.657,-32.227,-33.691,-26.855,-23.438,0.000
1606398373.661,-30.762,-35.156,-26.855,-22.461,0.000
1606398373.665,-34.180,-28.320,-27.832,-18.066,0.000
1606398373.668,-40.039,-31.250,-28.320,-23.438,0.000
1606398373.672,-45.410,-38.086,-32.227,-32.227,0.000
1606398373.676,-41.016,-37.109,-32.715,-26.855,0.000
1606398373.680,-30.273,-32.715,-28.320,-19.531,0.000
1606398373.684,-24.902,-33.203,-27.344,-18.066,0.000
1606398373.688,-27.832,-43.457,-27.832,-20.508,0.000
1606398373.692,-33.203,-43.457,-28.809,-23.438,0.000
1606398373.696,-37.598,-36.133,-30.273,-26.855,0.000
1606398373.700,-29.785,-37.109,-31.738,-25.879,0.000
1606398373.704,-17.578,-34.668,-30.273,-16.602,0.000
1606398373.708,-20.508,-33.691,-29.297,-19.531,0.000
1606398373.711,-35.156,-33.203,-36.133,-30.273,0.000
1606398373.715,-32.227,-34.668,-33.203,-28.809,0.000
1606398373.719,-18.066,-36.621,-28.320,-22.461,0.000
1606398373.723,-18.555,-29.785,-29.297,-22.949,0.000
1606398373.727,-29.297,-28.809,-28.320,-28.809,0.000
1606398373.731,-33.691,-32.715,-31.250,-34.668,0.000
1606398373.735,-29.297,-31.738,-27.344,-35.156,0.000
1606398373.739,-22.949,-26.855,-22.461,-32.715,0.000
1606398373.743,-16.602,-20.996,-26.367,-27.344,0.000
1606398373.747,-16.113,-28.320,-26.367,-23.926,0.000
1606398373.751,-27.344,-38.574,-21.484,-24.902,0.000
1606398373.754,-32.715,-34.180,-24.414,-24.414,0.000
1606398373.758,-21.973,-30.273,-29.785,-19.531,0.000
1606398373.762,-13.184,-35.156,-30.762,-14.648,0.000
1606398373.766,-19.043,-39.062,-30.273,-17.090,0.000
1606398373.770,-30.273,-33.203,-28.809,-24.414,0.000
1606398373.774,-29.297,-31.250,-26.855,-22.461,0.000
1606398373.778,-22.949,-36.621,-26.855,-10.254,0.000
1606398373.782,-14.648,-35.156,-22.949,-4.883,0.000
1606398373.786,-14.160,-26.367,-24.414,-17.090,0.000
1606398373.790,-25.879,-25.391,-30.273,-28.809,0.000
1606398373.793,-32.227,-33.691,-33.203,-30.273,0.000
1606398373.797,-29.785,-36.133,-33.203,-28.320,0.000
1606398373.801,-22.949,-31.250,-31.738,-21.484,0.000
1606398373.805,-29.785,-35.645,-32.715,-23.926,0.000
1606398373.809,-43.945,-45.898,-33.203,-33.691,0.000
1606398373.813,-46.387,-41.992,-32.715,-38.574,0.000
1606398373.817,-35.645,-31.738,-31.250,-40.039,0.000
1606398373.821,-25.879,-34.180,-32.227,-37.109,0.000
1606398373.825,-24.414,-44.922,-33.691,-31.738,0.000
1606398373.829,-26.855,-46.875,-36.133,-29.785,0.000
1606398373.833,-30.762,-38.086,-33.691,-37.109,0.000
1606398373.836,-25.391,-37.109,-31.738,-35.156,0.000
1606398373.840,-15.137,-39.551,-31.738,-22.461,0.000
1606398373.844,-10.254,-31.738,-30.762,-19.043,0.000
1606398373.848,-12.207,-31.250,-33.203,-21.973,0.000
1606398373.852,-15.137,-35.645,-33.691,-22.461,0.000
1606398373.856,-13.672,-35.645,-33.203,-16.113,0.000
1606398373.860,-12.695,-34.668,-32.227,-16.602,0.000
1606398373.864,-18.555,-38.574,-27.344,-17.090,0.000
1606398373.868,-30.273,-43.457,-24.414,-20.020,0.000
1606398373.872,-40.527,-45.898,-28.320,-25.391,0.000
1606398373.876,-43.945,-41.992,-25.879,-23.438,0.000
1606398373.879,-38.574,-37.598,-26.367,-16.113,0.000
1606398373.883,-29.785,-43.945,-30.273,-7.812,0.000
1606398373.887,-35.645,-44.922,-27.344,-12.695,0.000
1606398373.891,-43.945,-37.598,-25.879,-25.879,0.000
1606398373.895,-41.016,-35.156,-25.391,-28.320,0.000
1606398373.899,-34.668,-35.645,-27.832,-24.902,0.000
1606398373.903,-26.855,-40.039,-28.809,-26.855,0.000
1606398373.907,-26.855,-36.621,-32.227,-30.762,0.000
1606398373.911,-33.691,-37.109,-33.203,-38.086,0.000
1606398373.915,-36.133,-45.410,-32.227,-43.945,0.000
1606398373.918,-25.391,-38.574,-30.762,-38.086,0.000
1606398373.922,-17.578,-27.832,-24.902,-28.320,0.000
1606398373.926,-15.625,-28.320,-25.879,-25.879,0.000
1606398373.930,-16.602,-36.621,-27.832,-29.785,0.000
1606398373.934,-25.391,-35.645,-30.273,-29.297,0.000
1606398373.938,-20.996,-30.273,-31.738,-27.832,0.000
1606398373.942,-6.836,-33.203,-29.785,-25.879,0.000
1606398373.946,-1.953,-34.668,-27.832,-26.855,0.000
1606398373.950,-11.719,-34.668,-27.832,-31.250,0.000
1606398373.954,-20.508,-37.109,-28.320,-36.621,0.000
1606398373.958,-17.578,-41.504,-27.344,-36.133,0.000
1606398373.961,-13.184,-40.039,-27.832,-28.320,0.000
1606398373.965,-16.113,-36.621,-28.809,-21.484,0.000
1606398373.969,-27.344,-36.133,-29.297,-25.879,0.000
1606398373.973,-36.133,-40.039,-28.809,-27.344,0.000
1606398373.977,-35.645,-39.551,-28.809,-21.973,0.000
1606398373.981,-29.785,-34.180,-27.832,-19.531,0.000
1606398373.985,-24.902,-35.156,-27.344,-17.578,0.000
1606398373.989,-27.344,-34.668,-29.297,-22.949,0.000
1606398373.993,-36.133,-31.250,-26.367,-33.203,0.000
1606398373.997,-37.109,-34.668,-26.855,-35.645,0.000
1606398374.001,-27.344,-37.109,-29.297,-23.926,0.000
1606398374.004,-22.461,-36.133,-25.879,-18.555,0.000
1606398374.008,-28.320,-31.738,-26.367,-24.414,0.000
1606398374.012,-35.645,-33.203,-28.809,-32.227,0.000
1606398374.016,-32.227,-35.156,-28.809,-33.203,0.000
1606398374.020,-20.996,-36.621,-27.344,-19.531,0.000
1606398374.024,-13.184,-33.203,-20.508,-15.137,0.000
1606398374.028,-16.113,-29.297,-20.996,-16.602,0.000
1606398374.032,-21.484,-34.668,-24.414,-14.648,0.000
1606398374.036,-14.648,-31.250,-22.949,-15.137,0.000
1606398374.040,-9.277,-29.785,-27.832,-14.648,0.000
1606398374.043,-7.812,-33.203,-29.785,-14.648,0.000
1606398374.047,-8.301,-30.273,-26.855,-12.695,0.000
1606398374.051,-14.160,-29.297,-28.320,-15.625,0.000
1606398374.055,-15.137,-28.320,-28.809,-17.578,0.000
1606398374.059,-10.742,-27.832,-25.391,-7.812,0.000
1606398374.063,-5.371,-36.133,-23.926,-0.977,0.000
1606398374.067,-8.789,-38.086,-26.855,-5.371,0.000
1606398374.071,-17.090,-30.273,-31.738,-14.160,0.000
1606398374.075,-19.531,-30.273,-35.156,-17.578,0.000
1606398374.079,-17.090,-39.062,-35.645,-24.414,0.000
1606398374.083,-11.230,-37.109,-31.250,-21.484,0.000
1606398374.086,-17.090,-27.832,-35.156,-26.855,0.000
1606398374.090,-27.832,-33.203,-35.645,-32.715,0.000
1606398374.094,-33.203,-41.992,-29.785,-25.391,0.000
1606398374.098,-29.785,-38.086,-35.156,-28.809,0.000
1606398374.102,-25.879,-35.645,-36.133,-29.297,0.000
1606398374.106,-32.227,-41.992,-30.762,-26.367,0.000
1606398374.110,-37.109,-37.598,-27.832,-26.855,0.000
1606398374.114,-40.039,-29.297,-27.344,-25.391,0.000
1606398374.118,-37.109,-29.785,-30.273,-32.715,0.000
1606398374.122,-30.762,-34.180,-32.227,-27.832,0.000
1606398374.126,-28.320,-41.016,-29.297,-18.555,0.000
1606398374.129,-31.738,-34.180,-28.809,-24.414,0.000
1606398374.133,-37.109,-33.203,-31.738,-28.320,0.000
1606398374.137,-31.250,-39.062,-31.738,-19.531,0.000
1606398374.141,-18.555,-35.645,-30.273,-13.184,0.000
1606398374.145,-18.555,-31.250,-29.297,-17.090,0.000
1606398374.149,-28.320,-35.156,-32.227,-24.902,0.000
1606398374.153,-32.715,-43.945,-33.691,-26.367,0.000
1606398374.157,-34.668,-42.969,-34.180,-24.902,0.000
1606398374.161,-32.227,-35.645,-35.156,-27.344,0.000
1606398374.165,-30.273,-36.133,-30.762,-24.902,0.000
1606398374.168,-32.227,-42.480,-29.785,-27.832,0.000
1606398374.172,-38.086,-43.457,-32.227,-32.227,0.000
1606398374.176,-43.457,-35.645,-34.180,-32.227,0.000
1606398374.180,-38.574,-30.273,-35.156,-33.691,0.000
1606398374.184,-26.367,-34.668,-32.227,-30.273,0.000
1606398374.188,-31.250,-37.598,-32.227,-29.785,0.000
1606398374.192,-39.551,-34.668,-29.297,-34.180,0.000
1606398374.196,-32.227,-33.691,-26.855,-28.320,0.000
1606398374.200,-20.020,-36.133,-29.785,-19.043,0.000
1606398374.204,-18.555,-34.668,-32.715,-20.020,0.000
1606398374.208,-26.367,-28.320,-31.738,-26.855,0.000
1606398374.211,-31.250,-29.297,-31.250,-24.902,0.000
1606398374.215,-38.086,-32.715,-31.250,-20.020,0.000
1606398374.219,-35.645,-30.762,-32.227,-19.531,0.000
1606398374.223,-32.227,-31.250,-33.691,-19.531,0.000
1606398374.227,-32.227,-32.227,-32.715,-25.879,0.000
1606398374.231,-35.156,-33.203,-28.809,-28.809,0.000
1606398374.235,-37.598,-32.715,-24.414,-23.438,0.000
1606398374.239,-32.715,-30.762,-26.855,-22.461,0.000
1606398374.243,-28.320,-34.668,-31.738,-21.973,0.000
1606398374.247,-30.762,-34.180,-26.855,-18.066,0.000
1606398374.251,-37.109,-34.668,-27.344,-18.066,0.000
1606398374.254,-42.480,-33.203,-31.250,-26.855,0.000
1606398374.258,-40.039,-35.156,-28.320,-26.367,0.000
1606398374.262,-31.250,-38.086,-30.273,-20.508,0.000
1606398374.266,-26.855,-29.297,-30.273,-20.020,0.000
1606398374.270,-27.832,-29.785,-28.320,-20.996,0.000
1606398374.274,-29.297,-31.250,-25.879,-29.297,0.000
1606398374.278,-27.344,-31.250,-25.391,-26.855,0.000
1606398374.282,-24.902,-31.250,-23.926,-17.578,0.000
1606398374.286,-26.855,-33.691,-26.855,-21.973,0.000
1606398374.290,-32.227,-41.016,-28.809,-37.109,0.000
1606398374.293,-37.598,-39.551,-27.832,-43.457,0.000
1606398374.297,-40.039,-31.738,-29.297,-38.574,0.000
1606398374.301,-27.344,-32.715,-30.273,-30.273,0.000
1606398374.305,-22.461,-37.598,-29.785,-19.531,0.000
1606398374.309,-31.250,-32.227,-26.367,-19.531,0.000
1606398374.313,-33.203,-29.297,-22.949,-22.949,0.000
1606398374.317,-28.809,-36.621,-23.926,-18.555,0.000
1606398374.321,-29.297,-39.551,-27.344,-18.555,0.000
1606398374.325,-25.879,-32.715,-27.832,-20.996,0.000
1606398374.329,-24.902,-36.133,-26.367,-19.043,0.000
1606398374.333,-31.738,-41.504,-31.250,-20.020,0.000
1606398374.336,-30.273,-38.574,-35.156,-22.949,0.000
1606398374.340,-24.414,-39.062,-34.180,-14.648,0.000
1606398374.344,-16.113,-32.227,-29.785,-13.672,0.000
1606398374.348,-18.066,-31.738,-31.250,-17.578,0.000
1606398374.352,-30.273,-30.762,-33.203,-22.461,0.000
1606398374.356,-33.203,-20.020,-28.809,-22.461,0.000
1606398374.360,-21.973,-21.484,-31.250,-20.020,0.000
1606398374.364,-18.555,-25.879,-33.691,-22.949,0.000
1606398374.368,-27.344,-30.273,-32.227,-27.344,0.000
1606398374.372,-34.180,-34.180,-35.645,-33.691,0.000
1606398374.376,-45.410,-40.527,-40.527,-37.598,0.000
1606398374.379,-43.457,-48.340,-38.574,-30.762,0.000
1606398374.383,-34.180,-40.527,-39.551,-26.367,0.000
1606398374.387,-39.062,-33.203,-36.621,-37.109,0.000
1606398374.391,-44.434,-36.133,-35.645,-47.363,0.000
1606398374.395,-41.016,-36.133,-38.086,-40.039,0.000
1606398374.399,-34.668,-27.832,-31.250,-28.320,0.000
1606398374.403,-30.762,-25.879,-30.762,-29.785,0.000
1606398374.407,-34.180,-32.227,-34.668,-34.668,0.000
1606398374.411,-36.621,-32.715,-33.203,-35.645,0.000
1606398374.415,-35.156,-29.297,-34.180,-38.574,0.000
1606398374.418,-31.738,-29.297,-33.691,-35.156,0.000
1606398374.422,-28.320,-33.203,-34.668,-30.273,0.000
1606398374.426,-23.438,-32.227,-30.273,-26.855,0.000
1606398374.430,-26.367,-31.738,-24.414,-25.879,0.000
1606398374.434,-31.738,-34.668,-33.691,-27.344,0.000
1606398374.438,-26.367,-38.086,-34.180,-17.090,0.000
1606398374.442,-16.113,-36.133,-28.320,-10.254,0.000
1606398374.446,-17.578,-28.809,-33.203,-20.996,0.000
1606398374.450,-23.438,-31.250,-34.180,-28.320,0.000
1606398374.454,-24.902,-34.180,-27.344,-24.902,0.000
1606398374.458,-20.996,-28.320,-25.879,-18.555,0.000
1606398374.461,-20.020,-25.391,-27.344,-19.531,0.000
1606398374.465,-27.344,-34.180,-32.227,-24.414,0.000
1606398374.469,-35.156,-39.551,-33.203,-24.902,0.000
1606398374.473,-37.598,-36.133,-32.715,-29.785,0.000
1606398374.477,-30.273,-29.297,-33.203,-28.320,0.000
1606398374.481,-21.973,-31.250,-31.250,-18.555,0.000
1606398374.485,-19.531,-36.133,-31.738,-15.625,0.000
1606398374.489,-22.461,-28.320,-26.367,-20.020,0.000
1606398374.493,-30.273,-24.902,-21.973,-27.344,0.000
1606398374.497,-32.227,-32.227,-31.250,-30.762,0.000
1606398374.501,-23.438,-33.691,-34.180,-27.344,0.000
1606398374.504,-20.996,-29.297,-33.691,-23.926,0.000
1606398374.508,-29.785,-27.832,-30.273,-24.414,0.000
1606398374.512,-35.645,-31.738,-24.414,-27.832,0.000
1606398374.516,-31.738,-31.738,-23.926,-29.785,0.000
1606398374.520,-25.879,-26.367,-24.902,-22.949,0.000
1606398374.524,-21.973,-27.832,-24.902,-21.973,0.000
1606398374.528,-24.414,-37.598,-28.809,-31.250,0.000
1606398374.532,-30.762,-42.969,-33.691,-31.738,0.000
1606398374.536,-34.668,-36.133,-32.227,-28.809,0.000
1606398374.540,-31.250,-32.715,-32.715,-30.762,0.000
1606398374.543,-20.996,-36.621,-34.180,-20.020,0.000
1606398374.547,-21.484,-37.109,-36.621,-20.508,0.000
1606398374.551,-28.320,-33.691,-34.668,-31.250,0.000
1606398374.555,-29.297,-32.715,-31.250,-29.297,0.000
1606398374.559,-25.391,-36.621,-33.691,-24.902,0.000
1606398374.563,-19.043,-35.645,-32.227,-21.484,0.000
1606398374.567,-24.414,-30.762,-32.227,-19.531,0.000
1606398374.571,-34.668,-30.273,-33.203,-22.949,0.000
1606398374.575,-37.598,-33.203,-29.297,-19.531,0.000
1606398374.579,-31.738,-28.320,-30.762,-19.043,0.000
1606398374.583,-24.902,-23.926,-33.203,-25.391,0.000
1606398374.586,-29.297,-33.203,-31.738,-28.809,0.000
1606398374.590,-37.598,-39.551,-35.156,-32.227,0.000
1606398374.594,-39.062,-37.598,-35.156,-32.227,0.000
1606398374.598,-30.273,-36.133,-33.691,-29.297,0.000
1606398374.602,-28.809,-38.574,-35.645,-25.391,0.000
1606398374.606,-31.738,-38.574,-36.133,-22.949,0.000
1606398374.610,-34.180,-32.715,-34.180,-27.832,0.000
1606398374.614,-43.945,-35.156,-36.133,-31.738,0.000
1606398374.618,-40.527,-41.016,-37.598,-26.855,0.000
1606398374.622,-28.320,-41.016,-35.156,-21.484,0.000
1606398374.626,-29.297,-36.133,-33.203,-25.391,0.000
1606398374.629,-39.551,-32.715,-33.203,-33.203,0.000
1606398374.633,-44.434,-42.969,-33.203,-31.738,0.000
1606398374.637,-34.668,-44.434,-30.762,-23.926,0.000
1606398374.641,-21.484,-30.762,-27.832,-20.020,0.000
1606398374.645,-17.090,-29.297,-28.809,-17.090,0.000
1606398374.649,-24.414,-31.250,-31.250,-20.996,0.000
1606398374.653,-27.344,-34.668,-28.809,-20.508,0.000
1606398374.657,-19.043,-33.203,-26.855,-16.602,0.000
1606398374.661,-9.766,-28.320,-25.391,-9.766,0.000
1606398374.665,-9.277,-35.645,-23.926,-2.441,0.000
1606398374.668,-17.578,-34.180,-22.461,-9.766,0.000
1606398374.672,-28.320,-32.715,-25.879,-14.648,0.000
1606398374.676,-34.180,-33.203,-29.297,-14.160,0.000
1606398374.680,-29.297,-36.133,-30.273,-6.836,0.000
1606398374.684,-26.855,-29.785,-34.180,-10.254,0.000
1606398374.688,-28.809,-16.602,-33.203,-18.066,0.000
1606398374.692,-30.273,-28.320,-30.273,-15.137,0.000
1606398374.696,-26.855,-34.668,-29.297,-17.578,0.000
1606398374.700,-19.531,-26.367,-31.738,-32.715,0.000
1606398374.704,-16.113,-28.320,-31.250,-32.227,0.000
1606398374.708,-19.531,-33.203,-31.250,-26.855,0.000
1606398374.711,-30.273,-36.621,-31.738,-37.109,0.000
1606398374.715,-32.227,-38.086,-35.156,-41.992,0.000
1606398374.719,-23.926,-33.691,-37.598,-33.691,0.000
1606398374.723,-14.160,-31.250,-31.738,-20.508,0.000
1606398374.727,-14.160,-24.902,-27.832,-18.066,0.000
1606398374.731,-26.367,-21.973,-28.809,-32.227,0.000
1606398374.735,-28.320,-26.367,-26.367,-34.668,0.000
1606398374.739,-24.902,-31.250,-27.832,-27.832,0.000
1606398374.743,-21.973,-30.762,-34.180,-21.973,0.000
1606398374.747,-25.879,-30.762,-34.180,-23.438,0.000
1606398374.751,-33.203,-37.598,-34.180,-33.691,0.000
1606398374.754,-34.180,-41.504,-35.156,-31.250,0.000
1606398374.758,-29.785,-36.133,-33.691,-23.438,0.000
1606398374.762,-18.555,-34.668,-30.762,-18.555,0.000
1606398374.766,-18.555,-36.621,-28.320,-23.926,0.000
1606398374.770,-25.391,-43.457,-28.809,-29.297,0.000
1606398374.774,-28.320,-42.969,-33.203,-25.391,0.000
1606398374.778,-24.902,-35.645,-34.668,-19.531,0.000
1606398374.782,-17.090,-35.645,-32.227,-14.648,0.000
1606398374.786,-20.508,-37.109,-34.668,-25.391,0.000
1606398374.790,-26.367,-34.180,-38.086,-34.180,0.000
1606398374.793,-22.949,-32.715,-33.691,-26.855,0.000
1606398374.797,-21.484,-34.180,-30.762,-20.020,0.000
1606398374.801,-20.508,-31.738,-33.203,-19.043,0.000
1606398374.805,-20.508,-27.344,-33.691,-26.855,0.000
1606398374.809,-28.809,-27.832,-34.180,-28.809,0.000
1606398374.813,-35.645,-30.273,-33.203,-26.367,0.000
1606398374.817,-33.203,-30.762,-27.832,-23.926,0.000
1606398374.821,-20.508,-21.973,-21.484,-19.531,0.000
1606398374.825,-14.648,-20.996,-23.926,-20.020,0.000
1606398374.829,-24.902,-25.879,-29.785,-26.367,0.000
1606398374.833,-31.738,-30.273,-34.180,-28.320,0.000
1606398374.836,-28.809,-37.109,-37.598,-23.926,0.000
1606398374.840,-26.367,-41.992,-39.062,-22.949,0.000
1606398374.844,-23.438,-41.504,-33.691,-23.926,0.000
1606398374.848,-24.414,-35.156,-28.809,-24.902,0.000
1606398374.852,-31.738,-38.086,-35.156,-36.621,0.000
1606398374.856,-27.344,-37.598,-34.668,-33.203,0.000
1606398374.860,-17.578,-39.551,-31.738,-20.996,0.000
1606398374.864,-17.578,-40.039,-36.133,-26.855,0.000
1606398374.868,-23.926,-35.156,-34.180,-29.785,0.000
1606398374.872,-32.227,-41.504,-29.297,-34.180,0.000
1606398374.876,-38.086,-42.969,-33.691,-37.109,0.000
1606398374.879,-32.227,-39.551,-37.109,-29.785,0.000
1606398374.883,-26.855,-34.668,-33.691,-27.344,0.000
1606398374.887,-29.297,-35.156,-31.738,-32.715,0.000
1606398374.891,-36.621,-34.180,-33.691,-36.621,0.000
1606398374.895,-40.039,-32.227,-34.180,-34.668,0.000
1606398374.899,-35.156,-37.109,-32.227,-34.180,0.000
1606398374.903,-27.344,-40.527,-30.273,-22.461,0.000
1606398374.907,-32.227,-37.109,-33.691,-19.531,0.000
1606398374.911,-39.551,-32.227,-35.645,-30.762,0.000
1606398374.915,-33.203,-32.227,-33.691,-30.273,0.000
1606398374.918,-21.973,-36.621,-34.668,-24.902,0.000
1606398374.922,-19.043,-33.203,-34.668,-22.949,0.000
1606398374.926,-24.414,-26.855,-32.715,-23.926,0.000
1606398374.930,-26.855,-27.832,-30.273,-20.508,0.000
1606398374.934,-26.855,-31.738,-31.738,-17.090,0.000
1606398374.938,-24.414,-34.180,-27.344,-16.602,0.000
1606398374.942,-20.020,-34.180,-28.809,-16.602,0.000
1606398374.946,-20.020,-33.203,-28.320,-15.625,0.000
1606398374.950,-30.762,-43.945,-27.344,-19.531,0.000
1606398374.954,-36.133,-43.945,-33.691,-28.809,0.000
1606398374.958,-30.762,-32.715,-38.086,-31.250,0.000
1606398374.961,-27.344,-33.691,-37.598,-25.879,0.000
1606398374.965,-28.809,-33.691,-34.668,-24.414,0.000
1606398374.969,-32.715,-29.297,-32.715,-31.738,0.000
